sid,main_trial_idx,rule_type,acc_roll,rt_roll
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,43,ABB,1.0,0.5056345833290834
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,44,ABB,1.0,0.5022466458322015
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,45,ABA,1.0,0.49874058332352433
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,46,ABB,1.0,0.49874058332352433
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,47,ABA,1.0,0.49874058332352433
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,48,ABA,1.0,0.49874058332352433
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,49,ABB,1.0,0.4958760000154143
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,50,ABB,1.0,0.49874058332352433
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,51,ABB,1.0,0.49874058332352433
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,52,ABA,1.0,0.48906370835902635
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,53,ABB,1.0,0.48906370835902635
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,54,ABB,1.0,0.48742245833273046
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,55,ABA,1.0,0.4788031458592741
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,56,ABA,1.0,0.4788031458592741
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,57,ABA,1.0,0.4788031458592741
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,58,ABB,1.0,0.4736590833344962
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,59,ABA,1.0,0.46696747916575987
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,60,ABA,1.0,0.46696747916575987
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,61,ABB,1.0,0.477838624996366
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,62,ABB,1.0,0.4735810208512703
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,63,ABB,1.0,0.4735810208512703
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,64,ABA,1.0,0.46856641669000965
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,65,ABB,1.0,0.47943756252061576
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,66,ABB,1.0,0.4852123541786568
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,67,ABA,1.0,0.49097629166499246
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,68,ABA,1.0,0.49097629166499246
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,69,ABA,1.0,0.49097629166499246
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,70,ABB,1.0,0.49573049998434726
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,71,ABA,1.0,0.4943600833357777
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,72,ABB,1.0,0.4962215833365917
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,73,ABB,1.0,0.4943600833357777
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,74,ABA,1.0,0.4943600833357777
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,75,ABA,1.0,0.4943600833357777
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,76,ABB,1.0,0.4808400208421517
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,77,ABA,1.0,0.45941843748732936
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,78,ABB,1.0,0.4808400208421517
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,79,ABA,1.0,0.4808400208421517
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,80,ABA,1.0,0.4808400208421517
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,81,ABA,1.0,0.46479593751428183
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,82,ABB,1.0,0.46479593751428183
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,83,ABA,1.0,0.46479593751428183
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,84,ABB,1.0,0.4871278333448572
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,85,ABA,1.0,0.46890652083675377
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,86,ABB,1.0,0.4875935208547162
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,87,ABB,1.0,0.4875935208547162
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,88,ABA,1.0,0.47597914584912354
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,89,ABB,1.0,0.4871086250204826
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,90,ABB,1.0,0.47597914584912354
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,91,ABA,1.0,0.47597914584912354
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,92,ABB,1.0,0.47597914584912354
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,93,ABB,1.0,0.4871086250204826
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,94,ABB,1.0,0.47597914584912354
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,95,ABA,1.0,0.47865133333834814
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,96,ABB,1.0,0.47865133333834814
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,97,ABB,1.0,0.483632020841469
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,98,ABB,1.0,0.47969727082818275
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,99,ABA,1.0,0.4628171666554408
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,100,ABA,1.0,0.47969727082818275
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,101,ABA,1.0,0.47969727082818275
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,102,ABB,1.0,0.47969727082818275
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,103,ABA,1.0,0.47582027081807604
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,104,ABB,1.0,0.4808009583211969
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,105,ABA,1.0,0.484990729164565
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,106,ABB,1.0,0.4923126666690223
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,107,ABA,1.0,0.49305089583504014
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,108,ABB,1.0,0.4968677291617496
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,109,ABB,1.0,0.4968677291617496
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,110,ABB,1.0,0.4898178958246717
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,111,ABA,1.0,0.4898178958246717
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,112,ABB,1.0,0.48600106249796227
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,113,ABB,1.0,0.48606087498774286
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,114,ABA,1.0,0.4853633124876069
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,115,ABA,1.0,0.48606087498774286
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,116,ABB,1.0,0.48606087498774286
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,117,ABA,1.0,0.47978479163430165
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,118,ABB,1.0,0.4708508333133068
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,119,ABA,0.9,0.4708508333133068
e3f4c2c2-e078-42a1-970c-cc7833d2a7b2,120,ABA,0.9,0.4695506041753106
