272.5707 	DATA 	Keypress: equal
273.3289 	DATA 	Keypress: 2
273.3290 	DATA 	Main trial 10 response: key=2, rt=0.6688, correct=1
274.5720 	DATA 	Keypress: equal
276.5707 	DATA 	Keypress: equal
277.3554 	DATA 	Main trial 11 run 1: rule=ABA, A=circle, B=rectangle, A'=rectangle, B'=star
278.5717 	DATA 	Keypress: equal
280.5745 	DATA 	Keypress: equal
282.5750 	DATA 	Keypress: equal
284.5711 	DATA 	Keypress: equal
286.5687 	DATA 	Keypress: equal
287.2627 	DATA 	Keypress: 2
287.2628 	DATA 	Main trial 11 response: key=2, rt=1.5541, correct=0
288.5718 	DATA 	Keypress: equal
290.5748 	DATA 	Keypress: equal
291.0454 	DATA 	Main trial 12 run 1: rule=ABA, A=star, B=triangle, A'=star, B'=circle
292.5747 	DATA 	Keypress: equal
294.5706 	DATA 	Keypress: equal
296.5720 	DATA 	Keypress: equal
298.5728 	DATA 	Keypress: equal
299.9417 	DATA 	Keypress: 3
299.9419 	DATA 	Main trial 12 response: key=3, rt=0.6838, correct=1
300.5736 	DATA 	Keypress: equal
302.1899 	DATA 	Main trial 13 run 1: rule=ABB, A=circle, B=star, A'=star, B'=rectangle
302.5727 	DATA 	Keypress: equal
304.5734 	DATA 	Keypress: equal
306.5753 	DATA 	Keypress: equal
308.5737 	DATA 	Keypress: equal
310.5736 	DATA 	Keypress: equal
311.8377 	DATA 	Keypress: 3
311.8380 	DATA 	Main trial 13 response: key=3, rt=0.6452, correct=1
312.5761 	DATA 	Keypress: equal
314.5731 	DATA 	Keypress: equal
316.0405 	DATA 	Main trial 14 run 1: rule=ABB, A=star, B=circle, A'=star, B'=circle
316.5781 	DATA 	Keypress: equal
318.5726 	DATA 	Keypress: equal
320.5706 	DATA 	Keypress: equal
322.5739 	DATA 	Keypress: equal
324.5693 	DATA 	Keypress: equal
324.8973 	DATA 	Keypress: 4
324.8977 	DATA 	Main trial 14 response: key=4, rt=0.5547, correct=1
326.5733 	DATA 	Keypress: equal
328.3505 	DATA 	Main trial 15 run 1: rule=ABB, A=rectangle, B=circle, A'=circle, B'=rectangle
328.5717 	DATA 	Keypress: equal
330.5747 	DATA 	Keypress: equal
332.5735 	DATA 	Keypress: equal
334.5718 	DATA 	Keypress: equal
336.5694 	DATA 	Keypress: equal
337.0692 	DATA 	Keypress: 1
337.0694 	DATA 	Main trial 15 response: key=1, rt=0.5593, correct=1
338.5714 	DATA 	Keypress: equal
339.6382 	DATA 	Main trial 16 run 1: rule=ABA, A=star, B=circle, A'=star, B'=rectangle
340.5748 	DATA 	Keypress: equal
342.5746 	DATA 	Keypress: equal
344.5716 	DATA 	Keypress: equal
346.5701 	DATA 	Keypress: equal
348.5692 	DATA 	Keypress: equal
348.7201 	DATA 	Keypress: 2
348.7203 	DATA 	Main trial 16 response: key=2, rt=0.6773, correct=1
350.5739 	DATA 	Keypress: equal
351.6357 	DATA 	Main trial 17 run 1: rule=ABB, A=star, B=triangle, A'=rectangle, B'=circle
352.5739 	DATA 	Keypress: equal
354.5721 	DATA 	Keypress: equal
356.5738 	DATA 	Keypress: equal
358.5737 	DATA 	Keypress: equal
360.5691 	DATA 	Keypress: equal
360.6556 	DATA 	Keypress: 2
360.6558 	DATA 	Main trial 17 response: key=2, rt=0.5802, correct=1
362.5732 	DATA 	Keypress: equal
362.9210 	DATA 	Main trial 18 run 1: rule=ABB, A=circle, B=star, A'=rectangle, B'=circle
364.5705 	DATA 	Keypress: equal
366.5722 	DATA 	Keypress: equal
368.5724 	DATA 	Keypress: equal
370.5740 	DATA 	Keypress: equal
371.6613 	DATA 	Keypress: 4
371.6616 	DATA 	Main trial 18 response: key=4, rt=0.5682, correct=1
372.5739 	DATA 	Keypress: equal
373.2074 	DATA 	Main trial 19 run 1: rule=ABA, A=star, B=triangle, A'=star, B'=circle
374.5743 	DATA 	Keypress: equal
376.5720 	DATA 	Keypress: equal
378.5738 	DATA 	Keypress: equal
380.5703 	DATA 	Keypress: equal
382.5694 	DATA 	Keypress: equal
383.2623 	DATA 	Keypress: 4
383.2627 	DATA 	Main trial 19 response: key=4, rt=0.8697, correct=1
384.5704 	DATA 	Keypress: equal
386.4166 	DATA 	Main trial 20 run 1: rule=ABB, A=rectangle, B=triangle, A'=star, B'=rectangle
386.5734 	DATA 	Keypress: equal
388.5696 	DATA 	Keypress: equal
390.5745 	DATA 	Keypress: equal
392.5729 	DATA 	Keypress: equal
394.5705 	DATA 	Keypress: equal
396.5692 	DATA 	Keypress: equal
396.6700 	DATA 	Keypress: 3
396.6704 	DATA 	Main trial 20 response: key=3, rt=0.7600, correct=1
398.5716 	DATA 	Keypress: equal
400.5751 	DATA 	Keypress: equal
400.8397 	DATA 	Main trial 21 run 1: rule=ABA, A=triangle, B=circle, A'=star, B'=circle
402.5749 	DATA 	Keypress: equal
404.5743 	DATA 	Keypress: equal
406.5704 	DATA 	Keypress: equal
408.5739 	DATA 	Keypress: equal
409.7327 	DATA 	Keypress: 2
409.7329 	DATA 	Main trial 21 response: key=2, rt=0.6226, correct=1
410.5708 	DATA 	Keypress: equal
412.5743 	DATA 	Keypress: equal
412.7300 	DATA 	Main trial 22 run 1: rule=ABA, A=circle, B=triangle, A'=star, B'=circle
414.5772 	DATA 	Keypress: equal
416.5707 	DATA 	Keypress: equal
418.5692 	DATA 	Keypress: equal
420.5692 	DATA 	Keypress: equal
421.1363 	DATA 	Keypress: 3
421.1365 	DATA 	Main trial 22 response: key=3, rt=0.6432, correct=1
422.5727 	DATA 	Keypress: equal
424.5699 	DATA 	Main trial 23 run 1: rule=ABA, A=circle, B=rectangle, A'=triangle, B'=rectangle
424.5750 	DATA 	Keypress: equal
426.5721 	DATA 	Keypress: equal
428.5741 	DATA 	Keypress: equal
430.5740 	DATA 	Keypress: equal
432.5692 	DATA 	Keypress: equal
433.1117 	DATA 	Keypress: 3
433.1119 	DATA 	Main trial 23 response: key=3, rt=0.7851, correct=1
434.3181 	DATA 	Main trial 24 run 1: rule=ABB, A=rectangle, B=star, A'=circle, B'=star
434.5719 	DATA 	Keypress: equal
436.5754 	DATA 	Keypress: equal
438.5726 	DATA 	Keypress: equal
440.5719 	DATA 	Keypress: equal
442.5704 	DATA 	Keypress: equal
443.6598 	DATA 	Keypress: 1
443.6600 	DATA 	Main trial 24 response: key=1, rt=0.6342, correct=1
444.5746 	DATA 	Keypress: equal
446.5737 	DATA 	Keypress: equal
447.2317 	DATA 	Main trial 25 run 1: rule=ABA, A=star, B=triangle, A'=circle, B'=rectangle
448.5722 	DATA 	Keypress: equal
450.5741 	DATA 	Keypress: equal
452.5703 	DATA 	Keypress: equal
454.5748 	DATA 	Keypress: equal
456.1902 	DATA 	Keypress: 4
456.1904 	DATA 	Main trial 25 response: key=4, rt=0.6642, correct=1
456.5702 	DATA 	Keypress: equal
458.5704 	DATA 	Keypress: equal
459.7634 	DATA 	Main trial 26 run 1: rule=ABB, A=circle, B=star, A'=rectangle, B'=triangle
460.5704 	DATA 	Keypress: equal
462.5751 	DATA 	Keypress: equal
464.5732 	DATA 	Keypress: equal
466.5700 	DATA 	Keypress: equal
468.5693 	DATA 	Keypress: equal
468.9118 	DATA 	Keypress: 1
468.9119 	DATA 	Main trial 26 response: key=1, rt=0.5025, correct=1
470.5733 	DATA 	Keypress: equal
472.5759 	DATA 	Keypress: equal
473.0404 	DATA 	Main trial 27 run 1: rule=ABA, A=triangle, B=circle, A'=triangle, B'=circle
474.5705 	DATA 	Keypress: equal
476.5719 	DATA 	Keypress: equal
478.5698 	DATA 	Keypress: equal
480.5705 	DATA 	Keypress: equal
481.1163 	DATA 	Keypress: 1
481.1165 	DATA 	Main trial 27 response: key=1, rt=0.4896, correct=1
482.5731 	DATA 	Keypress: equal
484.0190 	DATA 	Main trial 28 run 1: rule=ABA, A=star, B=circle, A'=circle, B'=triangle
484.5717 	DATA 	Keypress: equal
486.5728 	DATA 	Keypress: equal
488.5738 	DATA 	Keypress: equal
490.5738 	DATA 	Keypress: equal
492.5690 	DATA 	Keypress: equal
493.0072 	DATA 	Keypress: 1
493.0075 	DATA 	Main trial 28 response: key=1, rt=0.6138, correct=1
494.5735 	DATA 	Keypress: equal
496.5755 	DATA 	Keypress: equal
497.1801 	DATA 	Main trial 29 run 1: rule=ABB, A=star, B=circle, A'=star, B'=triangle
498.5703 	DATA 	Keypress: equal
500.5744 	DATA 	Keypress: equal
502.5705 	DATA 	Keypress: equal
504.5748 	DATA 	Keypress: equal
506.5097 	DATA 	Keypress: 4
506.5099 	DATA 	Main trial 29 response: key=4, rt=0.7820, correct=1
506.5723 	DATA 	Keypress: equal
